Experimento,Filtro,Corrida,Archivo,Cache,Alto,Ancho,Ciclos
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.512x300.bmp,cached,300,512,241014
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,815226
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1256422
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,834538
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,800878
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,766232
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,772152
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,766454
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,794460
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,853966
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,771394
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1124688
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1292876
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1096294
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1612346
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1359538
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1162272
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1113390
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1118552
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1095430
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.1024x600.bmp,cached,600,1024,1211934
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,1388
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,854
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,800
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,750
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,740
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,758
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,738
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,756
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,738
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,738
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,1000
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,912
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,870
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,762
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,776
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,774
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,760
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,762
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,762
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.32x18.bmp,cached,18,32,776
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3632
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3218
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3172
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3152
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3070
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3058
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3066
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3076
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3068
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3052
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3592
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3250
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3188
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3172
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3136
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3160
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3170
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3134
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3174
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.64x37.bmp,cached,37,64,3134
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,49436
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,49198
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,49054
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,48912
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,49388
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,71184
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,50866
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,50950
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,87652
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,78916
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,90208
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,56512
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,54118
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,52424
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,156910
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,53562
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,53164
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,52856
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,89000
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.256x150.bmp,cached,150,256,88944
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,13134
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12600
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12570
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12660
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12508
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12490
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12538
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12544
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12510
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12514
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,13084
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12930
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12844
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12742
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12732
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12758
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12730
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12716
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12714
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.128x75.bmp,cached,75,128,12772
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,3380264
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,3682394
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,3428170
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,2961064
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,2947626
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,2966728
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,3043204
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,2925950
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,2928098
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,3611818
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,7232392
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,7749814
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,6205696
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,7097672
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,6184672
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,7215906
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,6378824
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,7215190
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,7560260
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:16:59 2019,BigFish.2048x1200.bmp,cached,1200,2048,7224956
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,957596
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,875042
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,523198
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,406092
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,324432
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,314924
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,262454
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,346618
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,278746
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,276514
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,258454
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,258818
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,239212
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,261900
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,239022
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,249762
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,232002
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,230676
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,225130
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.512x300.bmp,cached,300,512,234260
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1294940
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1402250
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,851118
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,929278
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,789154
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,774596
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,790652
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,772576
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,854252
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1142730
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1235310
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1151258
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1829104
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1481182
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1318774
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1171658
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1268150
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1211466
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1661200
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.1024x600.bmp,cached,600,1024,1125018
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1782
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,876
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,746
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,758
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,760
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,740
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1010
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1184
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1216
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,928
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1482
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1362
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1128
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1054
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,960
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1102
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1286
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1460
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1704
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.32x18.bmp,cached,18,32,1150
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,6316
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5706
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5722
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5818
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5534
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5698
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5730
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5802
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5662
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5622
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,6212
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,6274
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5824
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5810
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5768
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,4866
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5700
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5532
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5646
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.64x37.bmp,cached,37,64,5778
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,67556
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,87004
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,87724
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,76930
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,84664
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,48956
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,74834
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,50846
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,148758
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,161586
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,101968
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,98834
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,91854
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,54414
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,53572
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,63652
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,69018
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,51164
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,118684
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:17:30 2019,BigFish.256x150.bmp,cached,150,256,53094
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:17:30 2019,BigFish.128x75.bmp,cached,75,128,13060
